timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-08 11:00:00,1012.773755969538,102.94138963948144,0.0,909.8323663300565,0.0,0.0,50.0,0.10052346736875066
2025-01-08 12:00:00,1012.0566339254184,106.79882578119873,0.0,905.2578081442197,0.0,0.0,50.0,0.1504547969252106
2025-01-08 13:00:00,1034.347440046885,106.18103152723192,0.0,928.166408519653,0.0,0.0,50.0,0.15038301384177127
2025-01-08 14:00:00,1055.2885631687807,97.44792541661721,0.0,957.8406377521635,0.0,0.0,50.0,0.15005697842301433
2025-01-08 15:00:00,1109.7364749605229,78.64342700967296,0.0,1031.09304795085,0.0,0.0,50.0,0.15025801890137688
2025-01-08 16:00:00,1180.4737430817395,55.570648862681225,0.0,1124.9030942190582,0.0,0.0,50.0,0.15022870400671892
2025-01-08 17:00:00,1260.8702575651055,28.172468307424282,1232.6977892576813,0.0,0.0,0.0,50.0,0.260243564177691
2025-01-08 18:00:00,1306.8449077198743,1.3495146312294898e-14,1306.8449077198743,0.0,0.0,0.0,50.0,0.25997962934412217
2025-01-08 19:00:00,1321.143371437272,0.0,1321.143371437272,0.0,0.0,0.0,50.0,0.26012320977702724
2025-01-08 20:00:00,1330.1497263588744,0.0,1330.1497263588744,0.0,0.0,0.0,50.0,0.26022546460264423
2025-01-08 21:00:00,1295.4546896623265,0.0,1295.4546896623265,0.0,0.0,0.0,50.0,0.26029713713334346
2025-01-08 22:00:00,1237.608631128469,0.0,0.0,1237.608631128469,0.0,0.0,50.0,0.09961680957805513
2025-01-08 23:00:00,1167.9855510036728,0.0,0.0,1167.9855510036728,0.0,0.0,50.0,0.09949012490066685
2025-01-09 00:00:00,1030.102584302792,0.0,0.0,1030.102584302792,0.0,0.0,50.0,0.09989233594194992
2025-01-09 01:00:00,1016.7010284987741,0.0,0.0,1016.7010284987741,0.0,0.0,50.0,0.09966610104405527
2025-01-09 02:00:00,1011.9269033420914,0.0,0.0,1011.9269033420914,0.0,0.0,50.0,0.10007232854178802
2025-01-09 03:00:00,1001.9713674832147,0.0,0.0,1001.9713674832147,0.0,0.0,50.0,0.10047994466024986
2025-01-09 04:00:00,1010.3045987765219,0.0,0.0,1010.3045987765219,0.0,0.0,50.0,0.10052922235600202
2025-01-09 05:00:00,1048.4250515258125,0.0,0.0,1048.4250515258125,0.0,0.0,50.0,0.10088668067906133
2025-01-09 06:00:00,1080.1344484003098,0.0,0.0,1080.1344484003098,0.0,0.0,50.0,0.10131630104296518
2025-01-09 07:00:00,1115.496506169759,31.057643062084857,0.0,1084.438863107674,0.0,0.0,50.0,0.10151485578380909
2025-01-09 08:00:00,1130.0344036058034,61.121386826609715,0.0,1068.9130167791936,0.0,0.0,50.0,0.10143843822667549
2025-01-09 09:00:00,1125.2003855968562,84.7905811215873,0.0,1040.4098044752689,0.0,0.0,50.0,0.10135920119510963
2025-01-09 10:00:00,1086.6624082574035,100.89141062990441,0.0,985.7709976274991,0.0,0.0,50.0,0.10139510815848707
2025-01-09 11:00:00,1050.6490060458218,112.51066948376183,0.0,938.13833656206,0.0,0.0,50.0,0.10119716637742401
2025-01-09 12:00:00,1043.6960511156606,113.80435961740895,0.0,929.8916914982516,0.0,0.0,50.0,0.15137080203434744
2025-01-09 13:00:00,1048.105329179135,110.51803207206024,0.0,937.5872971070747,0.0,0.0,50.0,0.15141880589958817
