timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-08-23 09:00:00,1105.9979231727252,0.5201809815755195,0.11481485610955358,953.6649594947919,0.0,152.33296367793332,0.0,0.0,212.5,0
2025-08-23 10:00:00,1082.6689097570086,0.6554078995426601,0.11476023559719505,1132.6689097570086,0.0,0.0,50.0,0.0,260.0,0
2025-08-23 11:00:00,1048.7412517588,0.7352124738558665,0.11496933116223622,1098.7412517588,0.0,0.0,50.0,0.0,307.5,0
2025-08-23 12:00:00,1037.850349443854,0.7646177204353044,0.16495665926110692,1087.850349443854,0.0,0.0,50.0,0.0,355.0,0
2025-08-23 13:00:00,1062.826267250648,0.7341499576778964,0.16548556911202844,1112.826267250648,0.0,0.0,50.0,0.0,402.5,0
2025-08-23 14:00:00,1106.1813925775716,0.680154335803214,0.16596005404605738,1156.1813925775716,0.0,0.0,50.0,0.0,450.0,0
2025-08-23 15:00:00,1163.9717323672678,0.5578947157721564,0.1659561418084619,1022.8067929507149,0.0,91.1649394165529,0.0,50.0,397.36842105263156,0
2025-08-23 16:00:00,1228.225066200555,0.3896275556442194,0.16592612213620378,714.3170554718837,0.0,463.90801072867123,0.0,50.0,344.7368421052631,0
2025-08-23 17:00:00,1292.3457169222547,0.19817245671110342,0.2757942331493019,363.3161045795374,879.0296123427173,0.0,0.0,50.0,292.1052631578947,1
2025-08-23 18:00:00,1341.7585900369338,9.29075678546603e-17,0.2760443441694818,0.0,1291.7585900369338,0.0,0.0,50.0,239.47368421052627,1
2025-08-23 19:00:00,1347.903706592043,0.0,0.2759387224793626,0.0,1297.903706592043,0.0,0.0,50.0,186.84210526315786,1
2025-08-23 20:00:00,1326.0429592452276,0.0,0.2759537226585218,0.0,1276.0429592452276,0.0,0.0,50.0,134.21052631578945,1
2025-08-23 21:00:00,1272.6873112630885,0.0,0.2762405008840203,0.0,1222.6873112630885,0.0,0.0,50.0,81.57894736842104,1
2025-08-23 22:00:00,1217.7916277804115,0.0,0.11622924979404256,0.0,0.0,1217.7916277804115,0.0,0.0,81.57894736842104,0
2025-08-23 23:00:00,1158.8129873923167,0.0,0.11591611696348071,0.0,0.0,1158.8129873923167,0.0,0.0,81.57894736842104,0
2025-08-24 00:00:00,1018.2915071627913,0.0,0.11571472404514996,0.0,0.0,1018.2915071627913,0.0,0.0,81.57894736842104,0
2025-08-24 01:00:00,1018.7100800500357,0.0,0.11568956245627453,0.0,0.0,1018.7100800500357,0.0,0.0,81.57894736842104,0
2025-08-24 02:00:00,1015.4358372836249,0.0,0.11582540637583344,0.0,0.0,1015.4358372836249,0.0,0.0,81.57894736842104,0
2025-08-24 03:00:00,1013.6890294758957,0.0,0.11574872611192011,0.0,0.0,1013.6890294758957,0.0,0.0,81.57894736842104,0
2025-08-24 04:00:00,1014.4214310876054,0.0,0.11563261487327124,0.0,4.263256414560601e-14,1052.2330654366358,37.811634349030484,0.0,117.5,0
2025-08-24 05:00:00,1029.0853941746977,0.0,0.1155415409221072,0.0,0.0,1079.0853941746977,50.0,0.0,165.0,0
2025-08-24 06:00:00,1058.6521938388862,0.0,0.11555826923008816,0.0,0.0,1108.6521938388862,50.0,0.0,212.5,0
2025-08-24 07:00:00,1108.2736450644709,0.17461707000802693,0.11562624821576539,320.13123680902606,0.0,838.1424082554448,50.0,0.0,260.0,0
2025-08-24 08:00:00,1135.9354950733364,0.3424884803361936,0.11545325807502207,627.8954331201949,0.0,558.0400619531415,50.0,0.0,307.5,0
2025-08-24 09:00:00,1120.663740171188,0.48379922254791735,0.11586432862950327,886.965080071441,0.0,233.69866009974703,0.0,0.0,307.5,0
2025-08-24 10:00:00,1090.4931204873094,0.5908535209230896,0.11589164700806887,1083.2312580744908,0.0,7.261862412818573,0.0,0.0,307.5,0
2025-08-24 11:00:00,1075.132300702558,0.672564169701031,0.11576215326343993,1125.132300702558,0.0,0.0,50.0,0.0,355.0,0
2025-08-24 12:00:00,1070.7887253043955,0.6996849187357508,0.16574321012691198,1120.7887253043955,0.0,0.0,50.0,0.0,402.5,0
2025-08-24 13:00:00,1075.4013323433396,0.6718031052095776,0.16539150851866197,1125.4013323433396,0.0,0.0,50.0,0.0,450.0,0
2025-08-24 14:00:00,1094.312641169128,0.5943115010121077,0.1653058552748149,1089.5708870850306,0.0,0.0,0.0,4.741754084097465,445.00867991147635,0
2025-08-24 15:00:00,1138.2768080364397,0.47027597246324104,0.16542419854269244,862.1724594239512,0.0,226.10434861248848,0.0,50.0,392.3771009641079,0
2025-08-24 16:00:00,1192.2265230054763,0.3288748965287551,0.16513379669377645,602.9372006777522,0.0,539.2893223277241,0.0,50.0,339.74552201673947,0
2025-08-24 17:00:00,1236.6718529701484,0.16746039322627185,0.2750795089191793,307.01066509470064,879.6611878754477,0.0,0.0,50.0,287.11394306937103,1
2025-08-24 18:00:00,1285.0053561576697,8.063642726674114e-17,0.27504623107254367,0.0,1235.0053561576697,0.0,0.0,50.0,234.48236412200262,1
2025-08-24 19:00:00,1304.5290443911392,0.0,0.27499642187597956,0.0,1254.5290443911392,0.0,0.0,50.0,181.8507851746342,1
2025-08-24 20:00:00,1290.2830107544594,0.0,0.27501157870175125,0.0,1240.2830107544594,0.0,0.0,50.0,129.2192062272658,1
2025-08-24 21:00:00,1253.6179566623762,0.0,0.2749159811852846,0.0,1203.6179566623762,0.0,0.0,50.0,76.58762727989739,1
2025-08-24 22:00:00,1201.2960210590727,0.0,0.11492464095580573,0.0,0.0,1251.2960210590727,50.0,0.0,124.08762727989739,0
2025-08-24 23:00:00,1147.3744925455865,0.0,0.11481428895951802,0.0,0.0,1197.3744925455865,50.0,0.0,171.5876272798974,0
2025-08-25 00:00:00,1055.041998367983,0.0,0.12994926292668926,0.0,0.0,1055.041998367983,0.0,0.0,171.5876272798974,0
2025-08-25 01:00:00,1062.6732887032883,0.0,0.12978703914727507,0.0,0.0,1062.6732887032883,0.0,0.0,171.5876272798974,0
2025-08-25 02:00:00,1078.6987513839235,0.0,0.12951414947180695,0.0,3.6415315207705135e-14,1086.4432955084894,7.744544124565928,0.0,178.94494419823502,0
2025-08-25 03:00:00,1075.860388076237,0.0,0.12940813687663588,0.0,0.0,1125.860388076237,50.0,0.0,226.44494419823502,0
2025-08-25 04:00:00,1096.8041631594233,0.0,0.1293282271081796,0.0,0.0,1146.8041631594233,50.0,0.0,273.944944198235,0
2025-08-25 05:00:00,1120.354561345955,0.0,0.1297651954952532,0.0,0.0,1120.354561345955,0.0,0.0,273.944944198235,0
2025-08-25 06:00:00,1158.783308226348,0.0,0.1297443901287135,0.0,0.0,1158.783308226348,0.0,0.0,273.944944198235,0
2025-08-25 07:00:00,1179.657266352625,0.18499705068342764,0.12969632768511102,339.16119792060044,0.0,840.4960684320245,0.0,0.0,273.944944198235,0
2025-08-25 08:00:00,1172.5515741167917,0.3565826743314559,0.12978010478212257,653.7347840801111,0.0,518.8167900366806,0.0,0.0,273.944944198235,0
2025-08-25 09:00:00,1160.8932045246613,0.4996856144275237,0.1296447507748254,916.0901265552553,0.0,244.803077969406,0.0,0.0,273.944944198235,0
2025-08-25 10:00:00,1106.733250357315,0.622938856022116,0.12964779960659495,1142.054361727594,0.0,0.0,35.32111137027891,0.0,307.5,0
2025-08-25 11:00:00,1086.2533883000622,0.6793076858071725,0.12968510573994796,1136.2533883000622,0.0,0.0,50.0,0.0,355.0,0
2025-08-25 12:00:00,1083.8994363613647,0.7105412479863432,0.17966946727411412,1133.8994363613647,0.0,0.0,50.0,0.0,402.5,0
2025-08-25 13:00:00,1090.7671412887887,0.6739326757670674,0.1796476436904089,1140.7671412887887,0.0,0.0,50.0,0.0,450.0,0
2025-08-25 14:00:00,1142.909356835273,0.592148237114859,0.17937360755343212,1085.6049039944958,0.0,7.3044528407772304,0.0,50.0,397.36842105263156,0
2025-08-25 15:00:00,1189.3512085143766,0.4852530001611781,0.17937874418323219,889.6303385444932,0.0,249.72086996988344,0.0,50.0,344.7368421052631,0
2025-08-25 16:00:00,1269.2254976759998,0.3364774144630146,0.17924629485117474,616.875147689722,1.0658141036401503e-14,622.3503499862778,0.0,29.99999999999999,313.1578947368421,0
2025-08-25 17:00:00,1332.8038975323116,0.17417223330117318,0.28930412871495254,319.31570299473975,963.4881945375719,0.0,0.0,50.0,260.52631578947364,1
2025-08-25 18:00:00,1381.9457981507874,8.348831342283575e-17,0.2894548776171771,0.0,1331.9457981507874,0.0,0.0,50.0,207.89473684210523,1
2025-08-25 19:00:00,1402.6124601994704,0.0,0.28956128454693353,0.0,1352.6124601994704,0.0,0.0,50.0,155.26315789473682,1
2025-08-25 20:00:00,1379.1339792124327,0.0,0.28960432697283167,0.0,1329.1339792124327,0.0,0.0,50.0,102.63157894736841,1
2025-08-25 21:00:00,1338.5165505253967,0.0,0.2896570029745904,0.0,1288.5165505253967,0.0,0.0,50.0,50.0,1
2025-08-25 22:00:00,1269.8952872292548,0.0,0.12976901636753385,0.0,0.0,1319.8952872292548,50.0,0.0,97.5,0
